SDUID,biodiversity,carbon,forestry_value,grazing_value,grazing_methane,cropland_value,nitrate_cancer_cases,ground_noxn,noxn_in_drinking_water,surface_noxn,transition_cost,production_value,net_econ_value,net_ghg_co2e
285,357.085449,39789.59375,9932.890625,38306.183594,1492968.125,91336.320312,0.067345,1426.391968,833.229248,510.890381,0.0,139575.394531,139575.394531,116035.81458333331
286,211.83812,21154.498047,1808.570923,73054.296875,2841070.0,0.0,0.13637,985.929321,642.188171,457.096741,0.0,74862.867798,74862.867798,20745.092838999997
287,332.239227,31398.03125,1711.213623,112867.28125,4384196.0,0.0,1.062764,4050.724121,2336.817871,1413.945312,0.0,114578.494873,114578.494873,27442.19458333333
288,348.137634,38568.082031,22601.345703,65892.070312,2558918.5,0.0,0.00994,82.285431,46.666969,27.487795,0.0,88493.416015,88493.416015,90237.93078033332
289,27.226959,1733.896118,342.299683,0.0,0.0,0.0,0.00114,33.584755,17.903366,9.459538,0.0,342.299683,342.299683,6357.619099333333
351,221.638031,27396.492188,12304.121094,33983.921875,1324658.0,75937.1875,0.060841,1291.055664,752.761597,462.910767,0.0,122225.230469,122225.230469,73960.64468933332
352,339.572906,33880.341797,5098.489014,46853.216797,1823061.5625,0.0,0.0,0.0,0.0,0.0,0.0,51951.705811,51951.705811,87766.68867233332
353,327.745903,31178.519287,712.527039,118394.933594,4600683.34375,0.0,0.802638,2292.060001,1424.668901,957.612129,0.0,119107.460633,119107.460633,22307.570510666657
354,323.650208,30051.962891,0.0,119089.230469,4623269.625,1545.962524,1.004012,3871.729248,2220.46106,1331.316589,0.0,120635.192993,120635.192993,17725.138100333323
355,216.559341,13121.030762,5001.333008,6100.749023,236543.296875,15458.8479,0.0,0.0,0.0,0.0,0.0,26560.929931,26560.929931,43379.58018983333
356,10.041677,785.695557,0.0,0.0,0.0,0.0,0.001466,43.180401,23.018612,12.162263,0.0,0.0,0.0,2880.8837089999997
419,104.742226,20944.303223,16062.224609,22333.331543,869643.1875,0.0,0.0,0.0,0.0,0.0,0.0,38395.556152000005,38395.556152000005,59402.91473433332
420,162.390884,11471.156494,0.0,20905.899414,812484.3125,0.0,0.0,0.0,0.0,0.0,0.0,20905.899414,20905.899414,25811.220894666672
421,312.935173,26805.356445,0.0,97367.933594,3778930.1875,0.0,2.886517,3574.404419,2115.425873,1329.821899,0.0,97367.933594,97367.933594,22707.703215
422,326.600616,31723.265381,4360.837891,107937.813477,4184603.375,45448.674072,0.060485,237.278885,138.676392,85.582703,0.0,157747.32544000002,157747.32544000002,32626.57223033333
423,348.103401,58148.32373,42564.347656,22185.871094,858759.375,17531.332031,0.107929,2861.715973,1534.600098,819.999325,0.0,82281.550781,82281.550781,196035.3328433333
424,89.048752,15421.276367,1967.071289,0.0,0.0,6668.366211,0.005077,69.665924,40.104572,24.186924,0.0,8635.4375,8635.4375,56544.68001233333
431,156.758041,3360.136475,1488.588867,0.0,0.0,16250.144531,0.025636,152.389008,92.219246,59.820164,0.0,17738.733398,17738.733398,12320.500408333332
432,27.918671,1148.311523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4210.475584333333
486,16.741899,0.0,653.031067,2752.905029,107153.234375,0.0,0.0,0.0,0.0,0.0,0.0,3405.936096,3405.936096,-2143.0646875
487,127.719116,14919.188477,4974.092285,23517.765625,913425.6875,0.0,0.376636,418.194492,244.824558,151.47151,0.0,28491.85791,28491.85791,36435.17733233333
488,315.736908,29626.71875,0.0,106089.640625,4113289.25,2043.210449,0.688592,1836.211548,1065.790894,650.949341,0.0,108132.851074,108132.851074,26365.517083333325
489,328.813873,33422.550781,4730.425293,76141.59375,2948236.0,40250.855469,0.78768,2270.919922,1291.807983,764.59375,0.0,121122.87451200001,121122.87451200001,63584.63286366666
490,353.500122,39740.382812,10602.988281,54540.367188,2108087.0,85777.328125,0.203229,3002.18457,1739.204468,1059.138428,0.0,150920.683594,150920.683594,103552.99697733336
491,36.955761,3693.254639,3124.043945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3124.043945,3124.043945,13541.933676333334
497,196.749435,7469.732422,22530.480469,13493.862305,518265.8125,85495.726562,0.092557,546.02063,329.344299,212.67244,0.0,121520.06933599999,121520.06933599999,17023.702630666667
498,398.858093,33064.535156,8444.605469,26213.519531,1008294.0625,189764.0,0.20697,1839.979492,1233.301392,906.628662,0.0,224422.125,224422.125,101070.74765533331
555,120.168732,9811.912109,0.0,19017.0625,737948.75,0.0,0.0,0.0,0.0,0.0,0.0,19017.0625,19017.0625,21218.036066333334
556,316.055969,30690.40625,0.0,117471.398438,4548668.5,1366.909058,0.653431,3315.259766,1942.660767,1203.56897,0.0,118838.30749600001,118838.30749600001,21558.119583333333
557,327.144226,32861.960938,4017.508789,112440.53125,4348214.0,37632.800781,0.54178,3944.82959,2357.175293,1502.284424,0.0,154090.84081999998,154090.84081999998,33529.57677266665
558,343.710388,42526.335938,24539.275391,60197.429688,2325383.25,23390.988281,0.24124,1941.486206,1151.919189,726.768005,0.0,108127.69335999999,108127.69335999999,109422.2334393333
559,49.742649,8043.487305,2141.606934,0.0,0.0,6733.383789,0.032456,194.456329,101.245255,51.05463,0.0,8874.990723,8874.990723,29492.786784999997
560,55.851593,5676.630859,1511.405518,0.0,0.0,30804.814453,0.014366,301.105408,149.299866,67.558388,0.0,32316.219971,32316.219971,20814.313149666665
562,29.204468,5186.669922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19017.789714
563,100.0933,9516.224609,0.0,0.0,0.0,16227.62207,0.144209,148.958313,94.020081,64.437943,0.0,16227.62207,16227.62207,34892.82356633333
564,171.404083,19482.351562,8952.949707,8208.960938,315272.5625,2583.224365,0.038677,245.447243,144.440928,90.052896,0.0,19745.135009999998,19745.135009999998,65129.837810666664
565,366.940582,38372.558594,34807.554688,70020.171875,2691155.75,238803.109375,0.521028,3762.519043,2275.24707,1474.408203,0.0,343630.835938,343630.835938,86876.26651133335
566,180.97757,17357.984375,1569.636963,3097.800293,118496.96875,11069.516602,0.050249,381.203186,226.438324,143.103363,0.0,15736.953857999999,15736.953857999999,61276.00333333333
622,122.813438,16630.949219,0.0,24251.457031,939820.1875,0.0,0.013384,69.271263,40.626648,25.202627,0.0,24251.457031,24251.457031,42183.74338633333
623,314.209412,34739.59375,1348.099121,116898.046875,4522598.0,0.0,1.068143,3669.035645,2128.845215,1299.511719,0.0,118246.145996,118246.145996,36926.55041666665
624,317.76059,29967.197266,0.0,114635.765625,4428655.0,0.0,0.512159,3977.009277,2385.718506,1528.869751,0.0,114635.765625,114635.765625,21306.623308666647
625,256.345276,22029.8125,3450.583008,41068.1875,1583631.5,1677.741821,1.008816,2115.299805,1340.303955,922.998169,0.0,46196.512329000005,46196.512329000005,49103.34916666665
626,263.550957,32683.060547,11712.677246,40076.279297,1543846.53125,82077.34375,0.221596,2876.055664,1391.033173,591.405716,0.0,133866.300293,133866.300293,88960.95804733332
627,199.623322,12357.623047,0.0,34122.367188,1310515.875,0.0,0.0,0.0,0.0,0.0,0.0,34122.367188,34122.367188,19100.967005666662
628,68.270599,8539.066406,2015.943237,14327.024414,549352.0,0.0,0.0,0.0,0.0,0.0,0.0,16342.967650999999,16342.967650999999,20322.87015533333
629,46.340252,2993.172119,0.0,2838.927979,108755.40625,0.0,0.0,0.0,0.0,0.0,0.0,2838.927979,2838.927979,8799.856311333331
630,313.165344,34747.9375,3059.897705,47239.484375,1810735.5,66047.367188,1.159546,2049.156006,1303.062988,901.320374,0.0,116346.74926800001,116346.74926800001,91194.39416666667
631,357.079651,32588.917969,13561.720703,101095.25,3881739.75,33484.648438,0.289507,3188.892578,1847.496948,1125.206787,0.0,148141.619141,148141.619141,41857.904219666656
632,363.594513,31252.994141,2229.257812,110525.226562,4247613.5,54514.328125,0.416142,4046.484863,2497.781494,1663.864502,0.0,167268.812499,167268.812499,29642.04185033332
633,145.110046,18676.767578,18342.099609,2247.529785,84574.078125,10291.474609,0.034079,213.524261,122.590019,73.625374,0.0,30881.104003,30881.104003,66789.99955683333
690,211.256973,33987.441406,647.645874,56484.027344,2186472.5,0.0,0.016669,67.706596,39.884712,24.903687,0.0,57131.673218,57131.673218,80891.16848866665
691,310.64566,30000.810547,0.0,119276.359375,4609098.0,0.0,0.697078,4065.151855,2316.130371,1374.349731,0.0,119276.359375,119276.359375,17821.012005666664
692,320.92038,33720.984375,584.761597,107116.53125,4133727.5,1677.644043,1.554843,3348.721191,2190.370605,1566.643066,0.0,109378.93689,109378.93689,40969.059375
693,327.104645,38310.09375,6556.356934,99130.007812,3820055.5,39114.738281,0.760725,4200.066406,2275.398438,1239.038574,0.0,144801.10302699998,144801.10302699998,64069.23375
694,328.400024,31054.162109,938.981201,117649.5625,4524765.0,17842.722656,0.192486,3986.06543,2006.589844,940.718628,0.0,136431.26635700001,136431.26635700001,23369.96106633333
695,257.925293,23648.828125,0.0,91659.328125,3517487.75,0.0,0.01918,390.255249,203.505081,102.947243,0.0,91659.328125,91659.328125,16362.614791666652
696,189.511642,17776.558594,803.708923,34929.851562,1338719.5,0.0,0.001449,21.621443,12.740206,7.958002,0.0,35733.560485,35733.560485,38406.324844666655
697,316.078308,21119.863281,795.315552,60231.148438,2307580.0,6680.923828,1.762843,2059.10376,1377.621948,1010.670166,0.0,67707.387818,67707.387818,31287.898697000004
698,343.86084,34337.603516,8653.312988,108128.585938,4148139.875,15493.87207,0.50309,3669.245361,2193.077332,1398.217712,0.0,132275.770996,132275.770996,42941.74872533334
699,354.456299,37388.367188,13438.154297,113528.4375,4361821.0,52962.195312,0.267336,4157.726562,2478.357666,1574.082153,0.0,179928.787109,179928.787109,49854.25968933331
700,352.479553,28326.839844,19495.251953,81447.390625,3125387.75,91694.78125,0.693999,4065.231934,2347.971191,1423.292603,0.0,192637.423828,192637.423828,41357.32442799998
701,54.228703,650.490845,0.0,2.863974,11.090803,0.0,0.0,0.0,0.0,0.0,0.0,2.863974,2.863974,2384.911282273333
757,191.692047,16057.357422,0.0,65199.632812,2521497.0,0.0,0.312275,1268.321777,747.054504,466.372009,0.0,65199.632812,65199.632812,8447.037213999989
758,347.232269,47040.90625,643.744751,99975.648438,3861398.0,3252.354492,0.511602,3865.176025,2349.921875,1534.015625,0.0,103871.74768100001,103871.74768100001,95255.36291666665
759,334.827271,34106.46875,0.0,108276.421875,4174562.0,1896.384888,1.096214,4151.905273,2405.47168,1465.084229,0.0,110172.806763,110172.806763,41565.81208333332
760,323.390739,31576.620117,0.0,123540.621094,4758577.0,0.0,0.257532,4384.939819,2338.886902,1237.165894,0.0,123540.621094,123540.621094,20609.400428999987
761,335.606995,29719.652344,0.0,121400.078125,4663993.0,0.0,0.629025,2834.052734,1652.427002,1016.166931,0.0,121400.078125,121400.078125,15692.198594666654
762,347.23053,39183.347656,6776.826172,102783.015625,3943133.0,4734.901367,0.198603,3018.114746,1759.175659,1081.285522,0.0,114294.743164,114294.743164,64809.614738666656
763,308.914429,26517.972656,0.0,49039.039062,1879961.0,0.0,0.0,0.0,0.0,0.0,0.0,49039.039062,49039.039062,59633.34640533333
764,382.292908,40783.507812,8476.304688,100602.921875,3858508.25,3467.928711,0.767667,3200.631592,2086.84668,1487.116211,0.0,112547.155274,112547.155274,72369.363644
765,353.137451,32412.414062,2845.353027,119967.460938,4610585.0,25671.435547,0.269672,3602.914551,2116.723145,1316.466675,0.0,148484.249512,148484.249512,26633.818227333337
766,351.899719,29828.089844,0.0,119218.28125,4576942.5,5141.183594,0.831688,4179.748047,2465.744629,1542.819824,0.0,124359.464844,124359.464844,17830.81276133332
767,261.84201,11898.119141,7473.773926,10454.894531,398986.0,0.0,0.103937,270.322784,160.117554,100.776352,0.0,17928.668457,17928.668457,35646.71685033333
825,312.1604,31226.71875,1033.379028,116279.039062,4494600.0,0.0,0.511115,2775.846924,1602.413574,970.564819,0.0,117312.41808999999,117312.41808999999,24605.96875
826,318.026154,33866.71875,549.394531,113712.484375,4388562.5,1482.916016,0.399338,3979.140137,2290.355469,1375.221313,0.0,115744.794922,115744.794922,36406.71875
827,306.502441,31430.208984,2482.787109,114643.015625,4416439.0,0.0,0.64023,4042.369629,2296.292969,1344.349365,0.0,117125.802734,117125.802734,26915.319608000005
828,314.058105,29934.246094,0.0,119460.640625,4596631.0,11529.349609,0.389913,3982.592773,2386.981934,1527.806641,0.0,130989.990234,130989.990234,17826.28234466666
829,323.606018,31021.910156,0.0,123966.875,4762421.0,0.0,0.234772,4119.749023,2202.136719,1169.575684,0.0,123966.875,123966.875,18498.583905333333
830,312.50058,38100.835938,3792.243652,73944.304688,2837640.5,16539.34375,0.097323,1206.658936,694.575439,418.254639,0.0,94275.89209000001,94275.89209000001,82950.255106
831,339.123566,38412.109375,4758.428711,114933.40625,4407418.5,0.0,0.189823,2117.695312,1477.605225,1132.941162,0.0,119691.834961,119691.834961,52696.03104166666
832,497.757019,38524.740234,302.605377,18232.988281,701759.875,1692.327637,0.054474,2654.478577,1547.56604,951.535889,0.0,20227.921295,20227.921295,127222.183358
833,342.779175,46018.765625,24938.134766,106651.953125,4096080.75,21335.337891,0.548665,3907.865723,2347.878174,1507.884766,0.0,152925.425782,152925.425782,86813.85895833331
834,351.762573,30308.695312,0.0,117373.796875,4499833.0,861.419739,1.784918,3312.832031,2017.628784,1308.878174,0.0,118235.216614,118235.216614,21135.22281066666
835,58.143673,145.404694,0.0,21.088207,64.165756,0.0,0.0,0.0,0.0,0.0,0.0,21.088207,21.088207,531.8672295466666
891,59.779724,9890.466797,5850.922363,10203.164062,394670.65625,0.0,0.0,0.0,0.0,0.0,0.0,16054.086425,16054.086425,28371.631797333328
892,245.174866,25548.496094,2822.419922,61842.542969,2388686.0,0.0,0.121176,1112.392822,680.635254,448.150421,0.0,64664.962891,64664.962891,45904.099011333325
893,313.825562,35901.898438,1907.887207,117860.921875,4546823.0,1380.516357,0.533495,4206.257812,2445.663574,1420.226807,0.0,121149.32543900001,121149.32543900001,40703.834272666645
894,326.544556,31401.149414,1260.317993,92197.734375,3553005.8125,6371.313477,0.105467,3174.153687,1858.966064,1150.787994,0.0,99829.36584500001,99829.36584500001,44077.431601333315
895,308.068268,33333.367188,3237.230957,122164.953125,4697339.0,3381.151367,0.403139,3414.921875,2037.654297,1296.049316,0.0,128783.335449,128783.335449,28275.56635599998
896,312.608673,33548.65625,2145.753906,118928.625,4567048.0,945.7724,0.312904,4033.456055,2417.898438,1539.62207,0.0,122020.151306,122020.151306,31670.779583333322
897,330.902771,56296.511719,17006.019531,98299.71875,3772101.25,21143.433594,0.501435,2616.894531,1621.60498,1085.142456,0.0,136449.171875,136449.171875,130978.51796966665
898,364.07782,45418.070312,16027.953125,104466.953125,4012905.5,16373.824219,0.097962,2755.251465,1711.986572,1150.228516,0.0,136868.730469,136868.730469,86274.81447733335
899,392.36792,54203.574219,17453.662109,79645.773438,3063706.75,3394.474121,0.127205,2905.814453,1768.288208,1155.774048,0.0,100493.90966800001,100493.90966800001,137472.303803
900,339.861694,32726.964844,5111.746582,122534.375,4702295.0,16267.808594,0.969133,3890.525879,2384.288818,1567.357666,0.0,143913.930176,143913.930176,25952.971094666646
901,340.436462,21160.234375,0.0,60151.265625,2301210.0,0.0,0.26227,251.977859,171.764206,122.69162,0.0,60151.265625,60151.265625,31563.326041666653
959,133.10437,14495.326172,17085.863281,4827.176758,186620.234375,0.0,0.0,0.0,0.0,0.0,0.0,21913.040039,21913.040039,49417.12460983333
960,280.070557,29030.609375,3470.377441,95716.359375,3695375.0,14711.720703,0.260392,2079.283203,1195.448853,684.256226,0.0,113898.457519,113898.457519,32538.06770833333
961,342.505432,37119.617188,811.474243,99051.375,3823344.0,2071.846191,0.274755,3765.98584,2246.333252,1377.204346,0.0,101934.69543400001,101934.69543400001,59638.38302266665
962,328.571869,54903.636719,23672.771484,105469.960938,4064459.0,14835.3125,0.099413,2900.401367,1796.585327,1202.222534,0.0,143978.044922,143978.044922,120024.15463633333
963,301.58313,30472.115234,0.0,130071.242188,4998923.0,0.0,0.394721,4195.589844,2515.862305,1610.983398,0.0,130071.242188,130071.242188,11752.629191333326
964,315.975739,52514.460938,23750.103516,113717.9375,4367975.0,35782.65625,0.35783,4183.816895,2421.519531,1469.984863,0.0,173250.697266,173250.697266,105193.52343933331
965,330.435364,39460.257812,3037.616211,113408.0625,4354674.0,0.0,0.322494,2960.530762,1832.617798,1225.280029,0.0,116445.678711,116445.678711,57594.13197733335
966,356.313309,55098.529297,35130.994141,110316.726562,4240328.5,11018.275391,0.064413,2668.663269,1615.096008,1047.790497,0.0,156465.996094,156465.996094,117221.37075566666
967,351.811188,67869.015625,49247.296875,115451.46875,4434897.5,3414.265625,0.26658,3194.209717,1901.42749,1205.314209,0.0,168113.03125,168113.03125,160155.10729166667
968,353.511475,32054.941406,624.134583,102043.257812,3911707.25,1283.847656,3.144747,3328.879395,2269.649414,1604.499023,0.0,103951.240051,103951.240051,39300.64015533333
969,126.344444,8497.710938,0.0,24264.011719,929509.125,0.0,0.003023,45.385788,33.307026,26.803076,0.0,24264.011719,24264.011719,12568.090939333335
976,72.512939,544.228271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995.503660333333
979,5.992329,1026.930664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3765.4124346666663
984,26.991421,2712.452148,609.910339,1067.259033,41120.53125,0.0,0.004919,33.099236,17.735069,9.462053,0.0,1677.169372,1677.169372,9123.247250999999
1026,72.726974,6725.18457,1467.737549,15240.880859,588484.0,0.0,0.0,0.0,0.0,0.0,0.0,16708.618408000002,16708.618408000002,12889.33009
1027,264.84845,25489.808594,153.49823,103783.9375,4006366.5,0.0,0.301649,2514.729492,1506.52832,935.941528,0.0,103937.43573,103937.43573,13335.301511333324
1028,398.554153,60814.486328,2143.767334,48871.327148,1885289.5,2139.354004,0.120034,2867.605225,1786.046356,1203.668335,0.0,53154.448486,53154.448486,185280.65986933332
1029,299.497345,35338.40625,4682.48291,128062.609375,4928847.5,0.0,0.234587,3847.751465,2341.166992,1529.929199,0.0,132745.092285,132745.092285,30997.206250000003
1030,304.054321,49305.933594,19082.638672,118576.609375,4560047.0,12743.496094,0.270816,3964.280762,2402.17334,1559.576172,0.0,150402.744141,150402.744141,89587.483178
1031,300.527924,32597.240234,2042.369263,128543.78125,4940773.0,0.0,0.304883,3374.595459,2066.564941,1361.618408,0.0,130586.150513,130586.150513,20707.754191333326
1032,419.879517,40882.820312,611.108276,47631.238281,1830408.875,13385.189453,0.026807,2514.500244,1357.739258,734.867798,0.0,61627.536009999996,61627.536009999996,113295.49697733336
1033,395.731323,77787.90625,26365.708984,77940.046875,2997082.5,1568.986938,0.080988,2787.615479,1736.919189,1171.159668,0.0,105874.742797,105874.742797,225280.67291666663
1034,372.896332,77459.953125,45723.773438,103589.03125,3975206.5,22232.443359,0.411769,3158.263672,2166.486328,1623.787842,0.0,171545.248047,171545.248047,204515.698125
1035,388.068665,57819.203125,0.0,116102.421875,4452609.0,0.0,0.199924,2411.662598,1729.337646,1349.050171,0.0,116102.421875,116102.421875,122951.56479166665
1036,81.215675,3733.013428,0.0,3491.479004,132704.296875,0.0,0.0,0.0,0.0,0.0,0.0,3491.479004,3491.479004,11033.629965166667
1042,193.064552,16473.778809,1674.449219,16415.316406,632570.25,0.0,0.0,0.0,0.0,0.0,0.0,18089.765625,18089.765625,47752.45063299999
1043,23.739716,2468.586426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9051.483562
1044,100.956314,11840.004883,1844.330078,10804.083984,414755.875,0.0,0.000287,12.9122,6.290388,2.724796,0.0,12648.414062,12648.414062,35118.23373766666
1045,240.627014,32616.689453,8421.139648,43858.484375,1683926.625,0.0,0.004444,200.139099,97.501015,42.234325,0.0,52279.624023,52279.624023,85915.99549433333
1049,2.718663,150.880524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.2285880000001
1050,218.641846,30752.9375,5027.665527,28523.416016,1099603.5,0.0,0.326475,2250.617188,1230.526611,681.246643,0.0,33551.081543,33551.081543,90768.70083333334
1051,61.876637,4043.402832,247.13385,2667.539551,102769.5625,0.0,0.0,0.0,0.0,0.0,0.0,2914.673401,2914.673401,12770.419134
1095,314.199707,34986.132812,0.0,117132.390625,4520388.0,1835.435669,0.290422,2857.065918,1734.022461,1129.306396,0.0,118967.826294,118967.826294,37874.72697733334
1096,311.846558,31140.085938,0.0,131177.796875,5054751.5,0.0,0.19087,3456.283203,2247.989502,1597.369629,0.0,131177.796875,131177.796875,13085.285105999996
1097,298.710999,29546.484375,0.0,125980.28125,4847074.0,0.0,0.639607,3991.745361,2410.868164,1552.847656,0.0,125980.28125,125980.28125,11395.629375000004
1098,303.584625,30995.277344,0.0,132052.71875,5084747.0,0.0,0.199727,4100.599609,2471.622559,1593.088623,0.0,132052.71875,132052.71875,11954.410261333323
1099,385.646118,40918.53125,445.706085,75434.625,2901885.5,0.0,0.077647,2772.900879,1559.832764,906.64209,0.0,75880.331085,75880.331085,91996.90458333332
1100,434.678284,61498.507812,36271.484375,50126.728516,1931371.5625,5483.143066,0.064805,2694.182678,1634.836884,1064.419922,0.0,91881.355957,91881.355957,186867.097394
1101,349.053101,59907.53125,45629.875,128184.046875,4924820.0,3269.0896,0.160231,3098.036865,1894.210693,1245.996582,0.0,177083.011475,177083.011475,121164.54791666665
1102,387.77356,68875.398438,14271.342773,116490.34375,4469416.0,9396.631836,0.487832,3470.399658,2181.751465,1398.044189,0.0,140158.318359,140158.318359,163154.807606
1103,355.487061,29313.097656,1358.866089,92742.84375,3555650.75,0.0,0.031485,472.768616,346.94812,279.198669,0.0,94101.709839,94101.709839,36368.343072
1104,300.685638,60392.359375,8703.390625,5027.550781,187218.34375,6004.33252,0.04799,255.857513,167.063599,119.251495,0.0,19735.273926,19735.273926,217694.28416666665
1105,0.90517,36.176304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.646448
1109,253.162064,36829.21875,10582.268555,29394.929688,1132793.25,1676.526489,0.032265,769.378662,432.296631,250.790833,0.0,41653.724732,41653.724732,112384.60375
1110,253.907043,24425.917969,1026.212402,269.247375,10357.838867,133374.0625,0.223808,730.306946,498.514496,373.703186,0.0,134669.522277,134669.522277,89354.54244232665
1111,313.28125,37750.683594,1624.536133,5526.608398,207837.484375,3190.369873,0.097501,629.040039,496.574768,425.247345,0.0,10341.514404,10341.514404,134262.4234905
1112,434.589111,85736.117188,14542.824219,62106.246094,2384356.0,4283.977051,0.081275,3660.608398,1783.324707,772.479675,0.0,80933.047364,80933.047364,266678.6430226667
1113,355.413818,70315.46875,16001.910156,22885.558594,878670.875,0.0,0.0,0.0,0.0,0.0,0.0,38887.46875,38887.46875,240249.96791666665
1116,66.823105,2113.216309,0.0,6.925055,56.415009,0.0,0.0,0.0,0.0,0.0,0.0,6.925055,6.925055,7747.331499486666
1117,295.31778,53818.804688,13473.362305,31958.28125,1231899.0,0.0,0.009837,66.198479,35.470139,18.924107,0.0,45431.643555,45431.643555,172697.6371893333
1118,305.734741,38908.71875,5403.25,101552.15625,3912980.0,2876.575684,0.076854,566.819214,326.482147,197.069748,0.0,109831.981934,109831.981934,64405.70208333331
1119,28.096951,1093.903076,0.0,1467.511108,56439.015625,0.0,0.0,0.0,0.0,0.0,0.0,1467.511108,1467.511108,2882.1976328333335
1161,54.626656,6494.71582,1023.839478,17928.890625,692033.375,10093.651367,0.054929,417.572662,240.672501,145.418594,0.0,29046.38147,29046.38147,9973.290506666668
1162,305.91568,31159.575195,1098.306885,121145.792969,4674859.0,0.0,0.072459,1445.870407,908.18837,618.667168,0.0,122244.099854,122244.099854,20754.59571499999
1163,298.598633,30207.121094,0.0,128604.9375,4955451.0,0.0,0.227986,3676.98584,2290.068848,1541.019653,0.0,128604.9375,128604.9375,11650.424011333322
1164,292.787537,30207.128906,0.0,128629.515625,4955452.5,0.0,0.208019,3660.153809,2296.976807,1511.808105,0.0,128629.515625,128629.515625,11650.422655333328
1165,291.509796,30243.304688,0.0,128856.375,4961387.0,0.0,0.118376,3527.665527,2013.625,1198.372314,0.0,128856.375,128856.375,11664.377189333318
1166,450.515381,56837.703125,8240.583008,17169.554688,660831.1875,0.0,0.131219,2563.530762,1713.633057,1255.99585,0.0,25410.137695999998,25410.137695999998,195188.28770833332
1167,324.034241,43550.730469,21544.173828,123267.6875,4738499.0,33054.269531,0.162077,3074.554688,2003.645264,1427.001953,0.0,177866.130859,177866.130859,64916.03171966666
1168,354.014557,65544.265625,53458.117188,111284.625,4271170.0,35838.640625,0.195806,3196.01123,1958.304077,1291.481201,0.0,200581.382813,200581.382813,154905.5739583333
1169,349.437042,32401.84375,0.0,103705.203125,3975081.25,1290.793823,0.058892,901.067932,623.711182,473.451294,0.0,104995.996948,104995.996948,39305.13541666666
1170,380.982544,45006.667969,2845.838379,96701.0,3702262.0,0.0,0.344051,2184.271729,1414.012817,999.258057,0.0,99546.838379,99546.838379,90979.20921966665
1171,266.607941,37891.269531,14516.34668,56113.402344,2154415.5,0.0,0.0,0.0,0.0,0.0,0.0,70629.749024,70629.749024,95846.34494699998
1172,143.066086,21362.765625,7354.483398,34175.214844,1314778.0,0.0,0.057345,993.449951,684.164917,517.391113,0.0,41529.698242,41529.698242,52034.580625
1173,20.713718,2177.843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7985.427977999999
1174,50.05336,4388.981445,0.0,7815.261719,301174.40625,0.0,0.0,0.0,0.0,0.0,0.0,7815.261719,7815.261719,10069.44384
