SDUID,biodiversity,carbon,forestry_value,grazing_value,grazing_methane,cropland_value,nitrate_cancer_cases,ground_noxn,noxn_in_drinking_water,surface_noxn,transition_cost,production_value,net_econ_value,net_ghg_co2e
488,354.05188,44414.464844,18549.941406,18458.46875,715778.0,179329.609375,0.688592,2061.667725,1187.71814,717.129761,56017.632812,216338.019531,160320.386719,148537.47776133334
489,356.521088,51215.09375,11068.056641,22763.394531,881353.625,232380.09375,0.78768,2746.370117,1516.222778,853.835693,191340.28125,266211.54492200003,74871.26367200003,170161.6045833333
490,375.325623,53946.296875,14336.927734,10731.337891,414965.375,321779.59375,0.203229,3295.466553,1859.92749,1086.94458,239648.78125,346847.859375,107199.078125,189503.78104166666
491,36.955761,3693.254639,3124.043945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3204.25,3124.043945,-80.2060550000001,13541.933676333334
497,196.749435,7469.732422,22530.480469,13493.862305,518265.8125,85495.726562,0.092557,546.02063,329.344299,212.67244,29330.832031,121520.06933599999,92189.23730499999,17023.702630666667
498,407.30777,38139.984375,17869.158203,8933.567383,343626.5625,291063.21875,0.20697,1941.545288,1299.038818,953.073669,61857.542969,317865.944336,256008.401367,132974.078125
555,128.460114,15080.043945,0.0,3774.864746,146455.375,0.0,0.0,0.0,0.0,0.0,80240.664062,3774.864746,-76465.79931599999,52364.386965
556,361.053101,45435.992188,23926.447266,13373.972656,517850.78125,615799.375,0.653431,4244.3125,2455.367432,1492.089966,103896.046875,653099.794922,549203.748047,156241.62239766665
557,365.310547,53655.039062,29200.9375,31301.001953,1210309.0,499488.28125,0.54178,4592.388672,2671.632324,1637.378784,204838.609375,559990.220703,355151.61132799997,172528.96322733336
558,364.593811,53129.671875,38167.304688,14506.05957,560358.5625,248882.234375,0.24124,2177.361328,1248.539917,748.405273,103292.21875,301555.598633,198263.379883,183601.625625
559,49.742649,8043.487305,2141.606934,0.0,0.0,6733.383789,0.032456,194.456329,101.245255,51.05463,5242.643555,8874.990723,3632.347168000001,29492.786784999997
560,55.851593,5676.630859,1511.405518,0.0,0.0,30804.814453,0.014366,318.160034,158.651901,72.762901,4915.689453,32316.219971,27400.530518,20814.313149666665
562,29.204468,5186.669922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2262.936279,0.0,-2262.936279,19017.789714
563,100.241486,9931.912109,0.0,0.0,0.0,16227.62207,0.144209,148.958313,94.020081,64.437943,18409.214844,16227.62207,-2181.592773999999,36417.01106633333
564,171.478172,19504.830078,8952.949707,8208.960938,315272.5625,2583.224365,0.038677,245.447243,144.440928,90.052896,24415.514648,19745.135009999998,-4670.379638000002,65212.25903599999
565,382.973999,47404.851562,46170.398438,39260.355469,1508843.5,408126.90625,0.521028,3854.73291,2354.023438,1545.94873,133399.109375,493557.660157,360158.550782,143640.91906066667
566,184.243195,21312.011719,7218.049805,3090.256348,118415.09375,35462.90625,0.050249,396.469849,240.060822,155.840546,27534.15625,45771.212403,18237.056152999998,75775.74109466665
622,128.821716,18805.082031,2888.535156,10164.22168,393902.65625,2733.20752,0.013384,88.931488,51.511971,31.363001,17309.949219,15785.964356,-1523.9848629999979,61073.914322000004
623,358.346863,47771.394531,14131.673828,13763.789062,532539.875,631821.0,1.068143,4540.575684,2589.134277,1538.357666,84091.65625,659716.46289,575624.80664,164510.982447
624,351.367371,43624.296875,15018.511719,43046.148438,1662463.25,391999.875,0.512159,4380.169922,2580.052246,1610.75769,173161.234375,450064.535157,276903.300782,126706.49020833331
625,263.977905,28964.599609,3450.583008,28151.589844,1085568.0,40163.488281,1.008816,2503.556885,1552.421631,1040.271729,44095.058594,71765.661133,27670.602539,84492.17189966666
626,269.683968,39050.777344,18312.151855,26665.244141,1027227.15625,160281.644531,0.221596,3095.276367,1494.983978,633.288101,51905.057617,205259.040527,153353.98291000002,122641.64046966666
627,210.559601,19195.113281,6331.628418,18774.734375,721071.4375,0.0,0.0,0.0,0.0,0.0,49876.976562,25106.362793,-24770.613769000003,55960.65328033333
628,71.799103,10730.414062,3745.299072,6417.805664,246062.28125,0.0,0.0,0.0,0.0,0.0,8498.287109,10163.104736000001,1664.8176270000004,34423.60593566666
629,47.523636,4175.94043,0.0,1942.390747,74413.390625,0.0,0.0,0.0,0.0,0.0,2354.838867,1942.390747,-412.44812,13823.513764166664
630,327.886963,43334.710938,7216.351074,19362.099609,742318.9375,230161.34375,1.159546,2400.14917,1440.340454,923.520386,119845.367188,256739.794433,136894.427245,144047.561356
631,377.15155,39642.460938,28704.222656,59049.929688,2267304.0,279945.75,0.289507,3543.414062,1994.317749,1160.189087,75314.523438,367699.902344,292385.378906,100009.610106
632,403.06543,40040.847656,19579.443359,29720.277344,1141937.25,535913.6875,0.416142,4725.621094,2891.881836,1904.483887,80867.835938,585213.408203,504345.57226499997,123977.69640533332
633,145.877136,18609.966797,18342.099609,2244.996826,84553.265625,18010.068359,0.034079,216.068695,124.860435,75.748245,15455.783203,38597.164794,23141.381590999998,66545.47960983333
690,231.500854,40813.277344,10427.637695,9293.619141,359751.375,14260.404297,0.016669,84.203583,49.36557,30.606623,95910.328125,33981.661133,-61928.666992,142453.65609466666
691,355.697662,35786.066406,5749.312012,12735.226562,492227.0625,695429.125,0.697078,5077.209473,2887.718262,1708.761108,126925.929688,713913.663574,586987.733886,121371.03557199998
692,339.669312,36967.710938,2711.421143,69001.5625,2662787.5,237509.59375,1.554843,3819.348145,2442.705078,1701.436279,69750.375,309222.577393,239472.202393,82292.52343933331
693,339.45462,47345.195312,11280.073242,76050.164062,2930652.0,83535.78125,0.760725,4687.884766,2530.343994,1368.59082,108909.375,170866.018554,61956.64355400001,114986.00947733334
694,349.021301,57697.347656,29123.371094,76147.320312,2928564.5,216664.1875,0.192486,4524.767578,2294.676758,1093.858154,50083.617188,321934.878906,271851.261718,152985.6514053333
695,280.47998,49180.839844,22854.832031,50971.335938,1956129.75,32696.246094,0.01918,493.938629,247.92041,115.449066,91795.40625,106522.414063,14727.007813000004,141207.15109466665
696,198.571396,21226.539062,1618.992065,20597.753906,789421.25,3990.973145,0.001449,25.151062,13.975574,7.958002,22354.597656,26207.719116,3853.1214599999985,62042.21822733333
697,340.087158,40977.726562,7931.353516,29642.203125,1135674.5,141894.828125,1.762843,2578.180664,1576.966553,1037.851074,45602.101562,179468.384766,133866.283204,127538.17406066666
698,355.898849,44192.894531,21885.328125,84093.480469,3226121.0,154753.210938,0.50309,4178.426147,2401.065796,1444.025269,106814.273438,260732.019532,153917.746094,97518.19328033332
699,366.087372,41877.570312,21891.390625,89241.796875,3428793.75,199074.40625,0.267336,4473.822266,2631.429443,1639.371582,53032.007812,310207.59375,257175.585938,84975.216144
700,373.409607,36002.070312,35499.992188,42626.246094,1635799.5,349405.4375,0.693999,4259.82959,2494.688721,1544.228271,41686.550781,427531.675782,385845.125001,99291.601144
701,54.681656,632.285095,0.0,0.954482,3.69625,0.0,0.0,0.0,0.0,0.0,701.541077,0.954482,-700.586595,2318.3047566666664
757,216.529785,32607.623047,16034.203125,12719.345703,491905.375,163936.40625,0.312275,1576.265503,924.030518,572.826782,200687.265625,192689.955078,-7997.310547000001,109723.17700566667
758,373.662537,53878.671875,10967.686523,36902.910156,1425156.25,411798.53125,0.511602,4632.622559,2760.124023,1751.855469,112883.445312,459669.127929,346785.682617,169052.0052083333
759,356.6875,36776.578125,450.912964,56830.53125,2190824.75,340220.0,1.096214,5078.686035,2891.374756,1713.591797,207417.3125,397501.444214,190084.13171400002,91030.958125
760,349.207336,65891.805664,34320.769043,74653.878906,2875543.5,269725.367188,0.257532,4971.961792,2605.212219,1330.808594,72908.294922,378700.015137,305791.720215,184092.41743466666
761,352.95282,45819.351562,16783.578125,83763.507812,3218023.0,175040.015625,0.629025,3513.762939,1979.332275,1153.100708,85332.859375,275587.101562,190254.242187,103643.82906066667
762,365.4953,57025.398438,22983.701172,67036.90625,2571614.75,206959.8125,0.198603,3516.122559,1938.760498,1089.411621,146437.671875,296980.41992200003,150542.74804700003,157660.83260599995
763,314.471283,30003.851562,0.0,45457.875,1742749.375,0.0,0.0,0.0,0.0,0.0,13686.551758,45457.875,31771.323242,75159.13489399999
764,393.139771,49003.632812,19553.371094,83460.0,3201198.25,110035.351562,0.767667,3565.880371,2255.296875,1549.598145,59726.394531,213048.722656,153322.328125,115656.02197733335
765,357.871033,33602.785156,3902.635742,110157.773438,4234092.0,84731.359375,0.269672,3768.442871,2184.545898,1331.678101,44785.78125,198791.76855500002,154005.98730500002,38528.37223866666
766,378.857208,51044.039062,1066.15686,71968.046875,2762951.75,255363.984375,0.831688,5175.69043,2971.893311,1785.233276,205453.5625,328398.18811,122944.62560999999,131902.44156066666
767,270.077209,15461.046875,8140.601562,4279.383789,163015.09375,17214.308594,0.103937,321.519958,190.838409,120.471428,12153.291016,29634.293944999998,17481.002929,53430.20333333333
825,352.697052,46883.359375,26185.169922,22104.371094,854384.8125,423304.40625,0.511115,3501.906006,2033.332275,1242.561523,113390.9375,471593.947266,358203.009766,154817.95479166665
826,343.544952,56051.136719,30523.947266,63645.394531,2456502.5,270673.90625,0.399338,5052.692871,2851.396484,1666.083008,166803.375,364843.24804700003,198039.87304700003,156390.78463633335
827,327.89151,57488.683594,29345.078125,75080.148438,2892308.25,211983.640625,0.64023,4768.598145,2648.441406,1506.818481,76682.953125,316408.867188,239725.914063,152945.67484466665
828,325.84787,43420.628906,13618.765625,93785.789062,3608688.5,169528.671875,0.389913,4607.991211,2679.25,1640.697144,54818.757812,276933.226562,222114.46875,87035.20265533331
829,347.481201,44756.671875,14135.279297,72088.085938,2769421.0,319478.5625,0.234772,5197.105957,2669.841309,1309.006592,67995.15625,405701.92773500003,337706.77148500003,108719.376875
830,316.83139,39608.039062,3996.539307,64715.539062,2483527.0,53957.941406,0.097323,1276.053589,728.249146,433.277435,50250.199219,122670.01977500001,72419.820556,95558.93656066665
831,343.367157,45507.234375,11074.055664,110177.445312,4225092.0,3791.847656,0.189823,2146.044922,1502.637329,1156.187134,99079.96875,125043.348632,25963.379881999994,82358.019375
832,497.757019,38524.740234,302.605377,18232.988281,701759.875,1692.327637,0.054474,2654.478577,1547.56604,951.535889,1011.297485,20227.921295,19216.62381,127222.183358
833,352.731995,54634.3125,31565.685547,86781.53125,3332972.5,132692.4375,0.548665,4242.941895,2535.581055,1616.232422,82324.328125,251039.654297,168715.326172,133666.3625
834,388.713867,55812.09375,0.0,47415.214844,1817816.75,397525.3125,1.784918,4033.245117,2450.88916,1598.851562,106264.234375,444940.527344,338676.292969,168288.00875
835,62.737,145.404694,0.0,11.423337,34.758144,0.0,0.0,0.0,0.0,0.0,0.0,11.423337,11.423337,532.4553817866666
891,62.004013,11395.535156,5850.922363,5587.472168,216100.3125,0.0,0.0,0.0,0.0,0.0,22309.984375,11438.394531,-10871.589844,37461.62265533333
892,264.897949,30078.970703,8350.44043,15904.233398,614279.5,157603.4375,0.121176,1398.695557,830.675415,524.818359,106428.03125,181858.111328,75430.080078,98003.96924433333
893,349.441772,58573.273438,21142.345703,40123.539062,1547691.5,441927.0625,0.533495,5071.515625,2881.847656,1702.795654,198703.796875,503192.947265,304489.15039,183814.83927266666
894,327.986809,32252.359863,2022.611206,89005.677734,3430061.4375,27891.284912,0.105467,3219.727417,1879.390625,1157.670593,19771.566162,118919.573852,99148.00769,49657.424081000005
895,314.333038,36113.546875,5852.299316,107378.96875,4129029.5,99346.875,0.403139,3852.423828,2252.407959,1390.861572,96645.820312,212578.14306600002,115932.32275400002,49835.74854166666
896,327.215149,41121.171875,10124.263672,83007.179688,3187719.0,231773.484375,0.312904,4478.193848,2663.31543,1686.073242,71424.390625,324904.92773500003,253480.53711000003,87023.25020833331
897,332.162659,56589.25,17216.382812,95199.375,3653054.0,40931.132812,0.501435,2754.700195,1725.014893,1170.56897,52379.777344,153346.890624,100967.11327999999,134432.83666666667
898,364.07782,45418.070312,16027.953125,104466.953125,4012905.5,16373.824219,0.097962,2755.251465,1711.986572,1150.228516,21900.894531,136868.730469,114967.835938,86274.81447733335
899,392.36792,54203.574219,17453.662109,79645.773438,3063706.75,3394.474121,0.127205,2905.814453,1768.288208,1155.774048,3568.974609,100493.90966800001,96924.93505900001,137472.303803
900,363.335327,40072.320312,11806.417969,73635.265625,2825436.75,303670.0,0.969133,4708.172852,2801.776855,1775.255615,97208.5,389111.683594,291903.183594,90423.106144
901,371.376892,29758.695312,0.0,22644.074219,866242.4375,18436.710938,0.26227,284.490936,199.278687,153.395187,59723.917969,41080.785157,-18643.132812000003,91790.36739399999
959,134.096115,15181.374023,17427.603516,2714.92041,104959.710938,0.0,0.0,0.0,0.0,0.0,27573.441406,20142.523925999998,-7430.917480000004,53565.84386557333
960,309.971863,39969.246094,10376.751953,24903.558594,961461.0625,296957.09375,0.260392,2408.773438,1378.563232,823.834717,198041.875,332237.40429700003,134195.52929700003,127324.68109466665
961,352.017212,41929.507812,4645.878906,77615.078125,2995844.0,132516.71875,0.274755,4182.083008,2430.494141,1487.330444,108328.625,214777.675781,106449.050781,93824.648644
962,328.920227,54931.1875,23672.771484,104544.179688,4028779.5,20817.753906,0.099413,2923.772217,1808.354126,1207.743896,41947.609375,149034.705078,107087.095703,120838.76416666666
963,322.371857,37000.445312,4953.388184,77114.671875,2963660.5,328244.40625,0.394721,5225.30957,3037.705078,1859.764404,125630.679688,410312.466309,284681.786621,76395.08947733336
964,321.31662,54760.003906,25976.792969,99926.203125,3838360.0,123286.226562,0.35783,4431.749512,2576.807129,1577.991699,103083.367188,249189.222656,146105.855468,124019.48098866666
965,330.435364,39460.257812,3037.616211,113408.0625,4354674.0,0.0,0.322494,2960.530762,1832.617798,1225.280029,62895.683594,116445.678711,53549.995117,57594.13197733335
966,356.451035,55512.326172,35130.994141,110316.726562,4240328.5,9444.189453,0.064413,2668.663269,1615.096008,1047.790497,7885.080078,154891.910156,147006.830078,118738.62596399998
967,351.811188,67869.015625,49247.296875,115451.46875,4434897.5,3414.265625,0.26658,3194.435547,1901.549072,1205.379639,36346.722656,168113.03125,131766.308594,160155.10729166667
968,385.026611,70678.335938,5735.750977,57603.726562,2208172.0,184911.25,3.144747,3696.931641,2577.009766,1973.974121,306030.15625,248250.72753899998,-57779.428711000015,214990.45843933334
969,134.634796,16365.782227,4214.174805,15593.279297,597494.6875,4477.59375,0.003023,50.354107,36.066833,28.373686,32765.574219,24285.047852,-8480.526366999999,48057.974415666664
976,72.512939,544.228271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.870605,0.0,-776.870605,1995.503660333333
979,5.992329,1026.930664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.569061,0.0,-465.569061,3765.4124346666663
984,26.991421,2712.452148,609.910339,1067.259033,41120.53125,0.0,0.004919,33.099236,17.735069,9.462053,2638.480469,1677.169372,-961.311097,9123.247250999999
1026,77.416504,7253.09668,1769.21936,3772.391113,145660.34375,0.0,0.0,0.0,0.0,0.0,19015.605469,5541.610473000001,-13473.994995999998,23681.480951666665
1027,278.356018,28054.886719,2594.663818,70136.734375,2707511.25,194612.875,0.301649,3009.645996,1731.340576,1043.022217,82864.132812,267344.273193,184480.140381,48717.692969666656
1028,399.18335,62356.914062,3535.850464,48117.107422,1856189.5,3693.867065,0.120034,3049.53241,1876.888885,1245.46524,161549.308594,55346.824951,-106202.483643,191518.22822733334
1029,314.440704,38401.5,6941.599609,88983.578125,3424726.25,246293.6875,0.234587,4634.431152,2719.733398,1688.742188,140146.1875,342218.865234,202072.67773400003,72310.975
1030,314.707245,60708.679688,26441.097656,94930.59375,3650534.0,137596.40625,0.270816,4233.393555,2601.284912,1722.457153,141402.8125,258968.097656,117565.285156,149587.81218933332
1031,309.261108,45687.984375,15431.912109,112595.015625,4328244.0,75887.070312,0.304883,3730.822998,2286.131348,1508.220703,120009.421875,203913.998046,83904.576171,80957.729375
1032,419.879517,40882.820312,611.108276,47631.238281,1830408.875,13385.189453,0.026807,2514.500244,1357.739258,734.867798,3957.783936,61627.536009999996,57669.752073999996,113295.49697733336
1033,395.731323,77787.90625,26365.708984,77940.046875,2997082.5,1568.986938,0.080988,2787.615479,1736.919189,1171.159668,3503.785156,105874.742797,102370.957641,225280.67291666663
1034,375.600067,81580.0625,52555.902344,98517.5,3780630.5,51196.402344,0.411769,3227.123291,2212.003662,1665.401367,67956.5,202269.804688,134313.304688,223514.28583333333
1035,423.325928,104355.117188,51307.15625,63327.46875,2428659.5,149112.953125,0.199924,2645.832764,1858.52002,1434.582397,52871.109375,263747.578125,210876.46875,334062.2396893333
1036,83.639786,5471.642578,950.524536,1750.416992,66369.390625,0.0,0.0,0.0,0.0,0.0,8830.59375,2700.941528,-6129.652222000001,18735.301640166665
1042,196.478882,19514.678223,3484.425293,10764.052734,414796.8125,0.0,0.0,0.0,0.0,0.0,44222.714844,14248.478027000001,-29974.236817,63257.883900999994
1043,23.739716,2468.586426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860.713745,0.0,-1860.713745,9051.483562
1044,100.956314,11840.004883,1844.330078,10804.083984,414755.875,0.0,0.000287,12.9122,6.290388,2.724796,28765.519531,12648.414062,-16117.105469000002,35118.23373766666
1045,240.627014,32616.689453,8421.139648,43858.484375,1683926.625,0.0,0.004444,200.139099,97.501015,42.234325,64115.242188,52279.624023,-11835.618165,85915.99549433333
1049,2.718663,150.880524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.617859,0.0,-387.617859,553.2285880000001
1050,220.431778,32685.132812,6476.59082,24391.644531,940319.9375,0.0,0.326475,2250.545898,1230.501587,681.246643,60730.417969,30868.235351000003,-29862.182618,101039.08822733333
1051,65.361946,4434.646973,247.13385,1467.199463,56525.300781,0.0,0.0,0.0,0.0,0.0,930.877686,1714.3333129999999,783.4556269999998,15129.866218713332
1095,323.922424,36061.242188,373.323547,92103.5,3554405.25,166527.09375,0.290422,3477.813721,2015.328003,1227.835571,248150.875,259003.917297,10853.042297000007,61136.44968933331
1096,319.325592,35405.203125,4071.921387,113000.203125,4354113.5,105705.054688,0.19087,4274.665039,2686.749512,1831.717896,197030.125,222777.1792,25747.054200000013,42736.808124999996
1097,314.649658,35552.839844,4789.932617,85218.789062,3278760.5,244760.25,0.639607,4640.160645,2908.750488,1976.452393,103485.109375,334768.971679,231283.862304,64785.202761333334
1098,311.265015,39258.078125,7920.571777,115695.789062,4455054.5,83130.515625,0.199727,4813.885254,2846.870361,1787.708496,67492.09375,206746.876464,139254.782714,54845.19645833332
1099,385.862701,41919.65625,1528.673096,75434.625,2901885.5,0.0,0.077647,2803.327637,1583.951904,927.36499,83451.617188,76963.298096,-6488.319092000005,95667.69625000001
1100,434.678284,61498.507812,36271.484375,50126.728516,1931371.5625,5483.143066,0.064805,2694.182678,1634.836884,1064.419922,12454.036133,91881.355957,79427.319824,186867.097394
1101,349.053101,59907.53125,45629.875,128184.046875,4924820.0,3269.0896,0.160231,3098.036865,1894.210693,1245.996582,12235.480469,177083.011475,164847.531006,121164.54791666665
1102,396.88269,86331.765625,41133.285156,103825.28125,3983500.0,69195.078125,0.487832,3696.852295,2308.407715,1560.783447,66469.5,214153.644531,147684.144531,236879.80729166663
1103,391.577332,51467.726562,19881.398438,27350.849609,1048599.0,68966.554688,0.031485,524.521973,375.696106,295.559235,177300.21875,116198.802735,-61101.416014999995,167743.017394
1104,302.81311,61908.84375,8703.390625,5012.287598,187163.671875,6004.33252,0.04799,255.857513,167.063599,119.251495,117220.078125,19720.010743,-97500.06738200001,223255.8203125
1105,0.90517,36.176304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.646448
1109,253.512619,38941.242188,12110.758789,28856.867188,1112058.875,1676.526489,0.032265,769.378662,432.296631,250.790833,41247.34375,42644.15246600001,1396.8087160000068,120543.3771893333
1110,253.907043,24425.917969,1026.212402,269.247375,10357.838867,133374.0625,0.223808,730.306946,498.514496,373.703186,29193.15625,134669.522277,105476.36602700001,89354.54244232665
1111,321.903381,38661.585938,1869.874023,4250.042969,160930.5625,93674.109375,0.097501,744.697388,554.257507,451.712891,111179.265625,99794.026367,-11385.239258000001,138540.53718933332
1112,435.214172,87250.460938,15275.212891,61430.8125,2358461.0,7230.76416,0.081275,3660.608398,1783.324707,772.479675,218125.1875,83936.78955100001,-134188.397949,272749.1367726667
1113,355.499969,70522.007812,16001.910156,22885.558594,878670.875,0.0,0.0,0.0,0.0,0.0,104795.882812,38887.46875,-65908.414062,241007.27781066662
1116,67.134918,2107.187012,0.0,6.57882,53.59441,0.0,0.0,0.0,0.0,0.0,4183.348633,6.57882,-4176.769813,7725.280489133333
1117,296.913788,54175.5,13710.708008,28230.058594,1088243.25,0.0,0.009837,66.198479,35.470139,18.924107,48006.121094,41940.766601999996,-6065.354492000006,176878.635
1118,322.739197,50486.265625,12027.978516,65179.726562,2511327.5,15344.510742,0.076854,566.753174,326.459015,197.069748,186668.890625,92552.21582,-94116.674805,134889.75729166664
1119,30.015247,1092.455566,0.0,533.618103,20522.425781,0.0,0.0,0.0,0.0,0.0,1176.400757,533.618103,-642.7826540000001,3595.221893046667
1161,54.626656,6494.71582,1023.839478,17928.890625,692033.375,10093.651367,0.054929,417.572662,240.672501,145.418594,11731.577148,29046.38147,17314.804322,9973.290506666668
1162,321.291946,34293.782227,3132.081299,82068.273438,3166797.375,132326.59375,0.072459,1808.552887,1118.628265,747.130451,278485.789062,217526.94848700002,-60958.84057499998,62407.92066566667
1163,323.975708,37436.933594,4344.394531,63017.316406,2427730.25,404010.9375,0.227986,4606.040039,2727.286133,1715.648804,198249.5625,471372.648437,273123.085937,88714.15151133333
1164,318.208649,39288.875,3089.952637,63160.421875,2433260.5,395246.09375,0.208019,4382.769531,2709.578369,1808.62915,267326.0,461496.468262,194170.468262,95393.99833333332
1165,294.766724,40814.28125,10949.317383,126079.679688,4854536.0,4237.462891,0.118376,3764.148926,2181.308594,1329.009888,72739.234375,141266.459962,68527.225587,52561.64458333331
1166,450.515381,56837.703125,8240.583008,17169.554688,660831.1875,0.0,0.131219,2563.530762,1713.633057,1255.99585,5962.828125,25410.137695999998,19447.309570999998,195188.28770833332
1167,326.187897,47611.414062,30154.40625,117904.53125,4532376.0,61845.398438,0.162077,3131.356934,2034.187988,1443.404907,92939.828125,209904.335938,116964.507813,83927.664894
