SDUID,biodiversity,carbon,forestry_value,grazing_value,grazing_methane,cropland_value,nitrate_cancer_cases,ground_noxn,noxn_in_drinking_water,surface_noxn,transition_cost,production_value,net_econ_value,net_ghg_co2e
693,343.109894,45346.941406,10865.082031,67052.390625,2583908.5,82900.289062,0.760725,4650.899414,2516.463867,1367.1521,41949.988281,160817.761718,118867.773437,114593.94848866666
694,352.473114,51755.117188,23480.552734,67815.96875,2608144.0,259910.03125,0.192486,4503.389648,2229.108643,1004.4953,13505.46875,351206.552734,337701.083984,137605.88302266665
695,280.554138,43273.328125,20646.369141,47841.457031,1836017.0,42382.027344,0.01918,493.992004,249.043259,117.147758,6266.980469,110869.853516,104602.873047,121948.52979166666
696,198.571396,20966.535156,1618.992065,20597.753906,789421.25,3787.799316,0.001449,24.960514,13.908881,7.958002,9647.777344,26004.545287,16356.767943,61088.870572
697,340.4198,39501.210938,7677.13623,28322.964844,1085125.5,151600.3125,1.762843,2614.740234,1589.109131,1036.846436,18809.925781,187600.413574,168790.487793,123135.2634393333
698,356.142967,40632.024414,21318.032227,81748.630859,3136172.0,170532.070312,0.50309,4177.168213,2399.90564,1442.917633,46779.780273,273598.733398,226818.953125,86260.64951799999
699,365.864105,40678.476562,21891.390625,89241.796875,3428793.75,194896.859375,0.267336,4483.30957,2634.570801,1639.095947,19284.509766,306030.046875,286745.537109,80578.53906066666
700,373.334198,35335.367188,35499.992188,42626.246094,1635799.5,345730.78125,0.693999,4265.863281,2461.958008,1490.625,1447.105957,423857.019532,422409.913575,96847.02302266665
701,54.681656,632.285095,0.0,0.954482,3.69625,0.0,0.0,0.0,0.0,0.0,0.0,0.954482,0.954482,2318.3047566666664
757,213.344574,23095.878906,18454.314453,13295.864258,514223.0,187625.0,0.312275,1695.040894,965.601807,572.826782,4821.677734,219375.17871100002,214553.50097700002,74400.429322
758,373.529907,50060.449219,10967.686523,36902.910156,1425156.25,364549.1875,0.511602,4634.041504,2727.872803,1701.473755,64075.160156,412419.784179,348344.624023,155051.85546966665
759,360.072205,32351.007812,450.912964,48130.125,1855341.125,308216.5625,1.096214,5078.372559,2897.589844,1723.322021,170129.125,356797.600464,186668.47546400002,81513.53947733334
760,350.00351,64020.419922,34320.769043,72466.425781,2791286.0,264386.089844,0.257532,4981.875122,2597.661743,1313.854034,40485.410156,371173.284668,330687.874512,178915.81971399998
761,353.245728,43814.539062,16045.770508,82721.140625,3177990.75,172049.25,0.629025,3457.602539,1961.802002,1156.371338,15894.914062,270816.161133,254921.247071,97093.494894
762,364.585846,52732.933594,22781.541016,66142.882812,2537322.5,212839.640625,0.198603,3492.910156,1931.354004,1090.515869,14936.679688,301764.06445299997,286827.38476499997,142607.63984466664
763,314.471283,29982.519531,0.0,45457.875,1742749.375,0.0,0.0,0.0,0.0,0.0,7224.538086,45457.875,38233.336914,75080.917447
764,395.303711,47138.15625,18238.140625,78185.71875,2999010.75,139095.90625,0.767667,3611.571289,2282.655762,1567.085693,44825.574219,235519.765625,190694.191406,112859.69125
765,357.649658,32542.916016,3902.635742,110157.773438,4234092.0,83166.601562,0.269672,3773.835449,2186.385254,1331.604492,23615.994141,197227.010742,173611.016601,34642.185392
766,377.341553,41413.125,1066.15686,69189.8125,2656295.0,293781.90625,0.831688,5184.287598,2994.395752,1815.223999,30835.742188,364037.87561,333202.133422,98722.225
767,270.077209,15461.046875,8140.601562,4279.383789,163015.09375,17214.308594,0.103937,325.678101,191.86998,119.819366,0.0,29634.293944999998,29634.293944999998,53430.20333333333
825,352.799866,38266.945312,20951.591797,19938.535156,770720.75,387432.125,0.511115,3501.906006,2033.332275,1242.561523,21663.96875,428322.25195299997,406658.28320299997,124897.71781066665
826,342.14624,49807.398438,30523.947266,63500.582031,2450918.25,263420.5,0.399338,5043.82959,2832.155762,1641.254272,67900.203125,357445.02929700003,289544.82617200003,133608.76260599997
827,327.951294,56267.667969,29345.078125,74935.148438,2886722.25,197492.609375,0.64023,4770.912109,2654.629395,1515.092529,45725.96875,301772.835938,256046.867188,148580.337553
828,325.778656,42339.019531,13618.765625,93785.789062,3608688.5,158292.890625,0.389913,4622.277344,2677.892578,1630.915771,21665.634766,265697.445312,244031.810546,83069.30161366666
829,347.672058,42618.421875,13756.383789,71048.132812,2729470.0,319251.4375,0.234772,5197.149414,2679.505371,1323.851074,27920.089844,404055.954101,376135.864257,101678.146875
830,316.489838,38618.871094,3996.539307,64715.539062,2483527.0,53284.996094,0.097323,1274.09668,727.942139,433.858765,4811.666992,121997.07446300001,117185.40747100001,91931.98734466665
831,344.232208,44782.976562,10353.09668,107965.835938,4140281.75,19907.810547,0.189823,2167.355957,1517.440063,1167.485352,84729.859375,138226.743165,53496.88378999999,81398.61239400001
832,497.757019,38524.740234,302.605377,18232.988281,701759.875,1692.327637,0.054474,2654.478577,1547.56604,951.535889,0.0,20227.921295,20227.921295,127222.183358
833,352.139038,51742.9375,31565.685547,86343.1875,3316135.0,140104.609375,0.548665,4283.505859,2554.882324,1624.085083,26480.939453,258013.482422,231532.542969,123401.40416666666
834,388.06131,51722.078125,0.0,46830.429688,1795375.75,402239.15625,1.784918,4139.427734,2496.65918,1612.091553,16839.75,449069.585938,432229.835938,153740.10479166667
835,62.737,145.404694,0.0,11.423337,34.758144,0.0,0.0,0.0,0.0,0.0,0.0,11.423337,11.423337,532.4553817866666
891,61.625343,10725.705078,6539.508301,5876.011719,227263.1875,0.0,0.0,0.0,0.0,0.0,0.0,12415.52002,12415.52002,34782.321536
892,264.760254,25754.09375,6409.007324,15037.886719,580804.875,142165.734375,0.121176,1385.471436,810.022766,500.165649,40417.160156,163612.628418,123195.46826200001,82815.57958333332
893,347.850861,48487.429688,21142.345703,39978.726562,1542112.625,446302.0,0.533495,5159.056641,2940.265869,1745.532227,22601.289062,507423.072265,484821.783203,146944.9896893333
894,328.046303,32043.78418,2022.611206,88860.748047,3424479.1875,25811.438232,0.105467,3222.896362,1880.4328,1157.567505,16364.668701,116694.797485,100330.128784,49004.291576666656
895,316.051788,34835.402344,5476.953613,102984.796875,3960080.5,118689.0625,0.403139,3794.94165,2235.119873,1395.215698,79853.3125,227150.812988,147297.500488,48528.19859466667
896,327.215149,39502.378906,10124.263672,83007.179688,3187719.0,212484.09375,0.312904,4469.574707,2660.923096,1687.033203,50012.074219,305615.53711000003,255603.46289100003,81087.67598866666
897,332.272949,56335.839844,17216.382812,94734.085938,3635193.25,40814.109375,0.501435,2758.358887,1728.01062,1173.207764,38954.609375,152764.578125,113809.96875,133860.88109466666
898,364.07782,45418.070312,16027.953125,104466.953125,4012905.5,16373.824219,0.097962,2755.251465,1711.986572,1150.228516,16845.646484,136868.730469,120023.083985,86274.81447733335
899,392.36792,54203.574219,17453.662109,79645.773438,3063706.75,3394.474121,0.127205,2905.814453,1768.288208,1155.774048,2403.194092,100493.90966800001,98090.715576,137472.303803
900,363.460144,37993.460938,11806.417969,73196.84375,2808605.75,291261.15625,0.969133,4737.678223,2821.058594,1789.032837,49554.460938,376264.417969,326709.957031,83137.24177266666
901,371.052704,27474.107422,0.0,22485.207031,860153.25,23255.710938,0.26227,310.919678,208.621246,153.537521,0.0,45740.917969,45740.917969,83535.32888066667
959,135.486328,10511.095703,9214.257812,2564.041748,99126.695312,0.0,0.0,0.0,0.0,0.0,961.898804,11778.29956,10816.400756,36558.150338093335
960,308.558228,29979.441406,9300.920898,23997.671875,926482.8125,298111.5,0.260392,2494.487549,1425.778198,850.319336,49021.40625,331410.092773,282388.686523,91394.96223866667
961,352.277039,40065.453125,4645.878906,76256.8125,2943414.5,134940.84375,0.274755,4212.371094,2453.960938,1507.124512,80235.21875,215843.535156,135608.316406,88038.3714583333
962,329.622253,54794.894531,23672.771484,102692.640625,3957424.0,29270.333984,0.099413,2924.319336,1808.743042,1208.047607,34105.8125,155635.746093,121529.933593,121766.13328033332
963,322.76001,33265.816406,4953.388184,75411.640625,2898182.0,299825.375,0.394721,5285.052734,3058.728516,1859.938232,85543.203125,380190.403809,294647.200684,64011.02015533332
964,323.749512,53708.28125,25976.792969,93424.601562,3588590.25,147119.046875,0.35783,4442.769531,2583.186035,1581.871338,81195.960938,266520.441406,185324.480468,125158.5595833333
965,330.435364,39460.257812,3037.616211,113408.0625,4354674.0,0.0,0.322494,2960.530762,1832.617798,1225.280029,55276.820312,116445.678711,61168.858399,57594.13197733335
966,356.313309,55098.529297,35130.994141,110316.726562,4240328.5,11018.275391,0.064413,2668.663269,1615.096008,1047.790497,0.0,156465.996094,156465.996094,117221.37075566666
967,351.811188,67869.015625,49247.296875,115451.46875,4434897.5,3414.265625,0.26658,3194.34082,1901.5177,1205.382568,33158.175781,168113.03125,134954.855469,160155.10729166667
968,383.212189,50500.945312,5365.65625,53160.394531,2037847.25,240320.09375,3.144747,3986.922363,2685.986328,1985.480957,55736.0,298846.144531,243110.144531,144413.18781066666
969,134.890778,14713.183594,3528.07666,15275.625977,585418.125,4288.63623,0.003023,50.338776,36.079098,28.400806,2880.95166,23092.338867,20211.387207,42239.97734466666
976,72.512939,544.228271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995.503660333333
979,5.992329,1026.930664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3765.4124346666663
984,26.991421,2712.452148,609.910339,1067.259033,41120.53125,0.0,0.004919,33.099236,17.735069,9.462053,0.0,1677.169372,1677.169372,9123.247250999999
1026,77.349136,6468.32959,1769.21936,3772.391113,145660.34375,0.0,0.0,0.0,0.0,0.0,4323.744141,5541.610473000001,1217.8663320000005,20804.001621666666
1027,278.592468,26435.705078,2594.663818,69533.289062,2684216.0,186620.78125,0.301649,3051.667969,1756.885864,1059.695557,64327.425781,258748.73413,194421.308349,43246.59861933333
1028,405.756401,60071.960938,2143.767334,30303.01709,1168904.546875,97796.5,0.120034,3047.969849,1878.629425,1248.984436,130055.453125,130243.284424,187.83129899999767,196885.76583516665
1029,317.469055,35812.398438,6941.599609,80941.0,3115366.75,257349.609375,0.234587,4671.790039,2733.670898,1690.068237,109474.960938,345232.208984,235757.24804600002,69004.792606
1030,315.149292,54276.316406,25278.886719,90760.03125,3490062.0,165115.28125,0.270816,4316.697754,2638.416016,1734.726074,40812.828125,281154.199219,240341.371094,129211.92015533331
1031,313.534607,44464.453125,15431.912109,101156.90625,3888274.0,125769.46875,0.304883,3757.152832,2303.868896,1521.331543,103246.015625,242358.287109,139112.271484,85270.848125
1032,419.879517,40882.820312,611.108276,47631.238281,1830408.875,13385.189453,0.026807,2514.500244,1357.739258,734.867798,0.0,61627.536009999996,61627.536009999996,113295.49697733336
1033,395.731323,77787.90625,26365.708984,77940.046875,2997082.5,1568.986938,0.080988,2787.615479,1736.919189,1171.159668,2882.675293,105874.742797,102992.067504,225280.67291666663
1034,377.388489,81024.875,52299.6875,94238.859375,3616482.25,72666.171875,0.411769,3227.168457,2214.423584,1669.099854,54252.234375,219204.71875,164952.484375,224761.5633333333
1035,423.325928,103685.507812,51307.15625,63327.46875,2428659.5,143166.375,0.199924,2643.075195,1861.77124,1441.068604,26875.230469,257801.0,230925.769531,331607.00531066663
1036,83.639786,5386.642578,950.524536,1750.416992,66369.390625,0.0,0.0,0.0,0.0,0.0,4798.307617,2700.941528,-2097.3660890000006,18423.634973499997
1042,197.469864,18064.20752,2581.118652,8207.84375,316292.375,0.0,0.0,0.0,0.0,0.0,9116.370117,10788.962402000001,1672.5922850000006,59909.58007333333
1043,23.739716,2468.586426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9051.483562
1044,100.956314,11840.004883,1844.330078,10804.083984,414755.875,0.0,0.000287,12.9122,6.290388,2.724796,23027.910156,12648.414062,-10379.496094000002,35118.23373766666
1045,240.627014,32616.689453,8421.139648,43858.484375,1683926.625,0.0,0.004444,200.139099,97.501015,42.234325,42229.90625,52279.624023,10049.717772999997,85915.99549433333
1049,2.718663,150.880524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.2285880000001
1050,222.688812,30852.222656,5391.91748,19060.585938,734802.5625,0.0,0.326475,2251.800781,1238.205566,692.423157,25437.242188,24452.503418,-984.7387699999999,98428.76515533333
1051,65.361946,4434.646973,247.13385,1467.199463,56525.300781,0.0,0.0,0.0,0.0,0.0,0.0,1714.3333129999999,1714.3333129999999,15129.866218713332
1095,336.055817,32734.638672,0.0,60892.0,2350027.5,313996.5625,0.290422,3485.486084,2023.458618,1236.213257,212997.0625,374888.5625,161891.5,73026.458464
1096,331.934692,31155.394531,2131.084961,78926.492188,3041253.5,273006.40625,0.19087,4269.057617,2687.999023,1836.660156,171240.59375,354063.983399,182823.38964900002,53411.376613666675
1097,317.631775,32344.115234,4789.932617,76264.773438,2934316.0,271581.59375,0.639607,4964.336914,3025.157227,1980.983521,86810.03125,352636.299805,265826.268555,59908.76919133333
1098,317.54541,37309.84375,7529.65918,98421.648438,3789847.5,177514.625,0.199727,4865.116699,2866.504395,1790.327759,55154.253906,283465.932618,228311.67871200002,61005.81041666666
1099,389.373535,41551.710938,1528.673096,66017.046875,2539719.0,51477.585938,0.077647,2814.361572,1590.090576,930.867615,71946.234375,119023.30590899999,47077.07153399999,101561.8934393333
1100,434.678284,61498.507812,36271.484375,50126.728516,1931371.5625,5483.143066,0.064805,2694.182678,1634.836884,1064.419922,10545.647705,91881.355957,81335.70825200001,186867.097394
1101,349.053101,59907.53125,45629.875,128184.046875,4924820.0,3269.0896,0.160231,3098.036865,1894.210693,1245.996582,10066.251953,177083.011475,167016.759522,121164.54791666665
1102,396.336487,83261.046875,41133.285156,103508.664062,3971352.0,77007.164062,0.487832,3672.108398,2324.556152,1598.950195,14869.169922,221649.11328,206779.943358,225863.4652083333
1103,392.183502,40261.113281,17110.076172,21220.105469,813565.125,72021.53125,0.031485,524.362244,375.823944,295.841705,19184.884766,110351.712891,91166.828125,131352.77953033333
1104,301.960388,60283.71875,8703.390625,5012.287598,187163.671875,6004.33252,0.04799,255.857513,167.063599,119.251495,40757.890625,19720.010743,-21037.879882,217297.0286458333
1105,0.90517,36.176304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.646448
1109,254.112366,37640.8125,11219.30957,27646.3125,1065409.625,1676.526489,0.032265,769.378662,432.296631,250.790833,21095.707031,40542.148559,19446.441528,116708.12
1110,254.051056,24413.847656,1026.212402,269.247375,10357.838867,133374.0625,0.223808,730.306946,498.514496,373.703186,1918.938354,134669.522277,132750.583923,89310.28462799333
1111,320.995697,38185.070312,1747.050293,3988.035645,150608.03125,87289.21875,0.097501,741.455566,552.798096,451.213257,67117.140625,93024.304688,25907.164063000004,136999.76385233336
1112,435.048218,86795.53125,15275.212891,61430.8125,2358461.0,8566.741211,0.081275,3660.608398,1783.324707,772.479675,170716.84375,85272.766602,-85444.077148,271081.06125
1113,355.413818,70315.46875,16001.910156,22885.558594,878670.875,0.0,0.0,0.0,0.0,0.0,83456.3125,38887.46875,-44568.84375,240249.96791666665
1116,67.134918,2107.187012,0.0,6.57882,53.59441,0.0,0.0,0.0,0.0,0.0,0.0,6.57882,6.57882,7725.280489133333
1117,296.913788,54005.707031,13710.708008,28230.058594,1088243.25,0.0,0.009837,66.198479,35.470139,18.924107,8628.576172,41940.766601999996,33312.190429999995,176256.06078033333
1118,329.717163,37614.652344,6262.091309,45458.464844,1751357.0,15344.510742,0.076854,567.914307,333.586975,207.410568,68108.171875,67065.06689500001,-1043.1049799999892,102893.251928
1119,30.015247,1081.843262,0.0,533.618103,20522.425781,0.0,0.0,0.0,0.0,0.0,479.253693,533.618103,54.36441000000002,3556.3101117133338
1161,54.626656,6494.71582,1023.839478,17928.890625,692033.375,10093.651367,0.054929,417.572662,240.672501,145.418594,8631.771484,29046.38147,20414.609986,9973.290506666668
1162,329.526451,30265.929688,2575.649902,60776.417969,2345338.0625,234020.056641,0.072459,1787.091019,1109.635025,744.850983,240585.742188,297372.124512,56786.382324000006,64068.31427266666
1163,325.190582,31542.589844,4344.394531,58241.203125,2243723.0,381986.46875,0.227986,4598.068359,2737.538574,1735.714844,149492.234375,444572.066406,295079.832031,70781.70276133332
1164,318.490906,30217.378906,2702.513428,59613.636719,2296712.5,372484.59375,0.208019,4554.978516,2769.873535,1808.663574,157662.828125,434800.743897,277137.915772,64862.805988666674
1165,302.732666,37775.804688,8607.808594,103122.851562,3970448.25,134430.640625,0.118376,3822.90918,2203.293457,1331.192017,74265.023438,246161.300781,171896.277343,59102.318856
1166,450.515381,56837.703125,8240.583008,17169.554688,660831.1875,0.0,0.131219,2563.530762,1713.633057,1255.99585,0.0,25410.137695999998,25410.137695999998,195188.28770833332
1167,327.216431,45548.054688,26234.46875,115065.46875,4423258.5,77070.476562,0.162077,3143.053711,2038.180176,1443.248291,74264.0625,218370.414062,144106.351562,78544.363856
1168,360.46106,73864.125,71747.742188,98010.640625,3761798.5,107554.546875,0.195806,3270.760498,2002.624756,1319.782715,29242.001953,277312.929688,248070.927735,195599.155
1169,383.271851,50159.3125,15872.597656,34342.382812,1316392.25,365668.875,0.058892,977.810181,670.757202,505.420837,1918.061523,415883.855468,413965.793945,157589.63416666666
